1573.000000 2.000000 3.000000e-01 4.000000e-03 7.489729e-07 3.744864e-08 1.000000e+01 2.000000e+00 1.600000e+01 1.600000e+00 1.034161e+03 2.068323e+02 1
1593.000000 2.000000 3.000000e-01 4.000000e-03 2.113009e-06 1.056505e-07 2.000000e+01 2.000000e+00 1.972503e+01 1.972503e+00 1.082805e+03 2.165611e+02 1
1613.000000 2.000000 3.000000e-01 4.000000e-03 4.274177e-06 2.137089e-07 2.500000e+01 2.000000e+00 2.332910e+01 2.332910e+00 1.132220e+03 2.264441e+02 1
1633.000000 2.000000 3.000000e-01 4.000000e-03 1.775619e-05 8.878096e-07 3.500000e+01 2.000000e+00 2.691634e+01 2.691634e+00 1.182376e+03 2.364751e+02 1
1653.000000 2.000000 3.000000e-01 4.000000e-03 4.241430e-05 2.120715e-06 4.000000e+01 2.000000e+00 3.054652e+01 3.054652e+00 1.233242e+03 2.466483e+02 1
1673.000000 2.000000 3.000000e-01 4.000000e-03 9.426667e-05 4.713334e-06 4.500000e+01 2.000000e+00 3.425867e+01 3.425867e+00 1.284789e+03 2.569578e+02 1
1673.000000 2.000000 3.000000e-01 4.000000e-03 2.232188e-05 1.116094e-06 1.200000e+01 2.000000e+00 1.000000e+01 1.000000e+00 1.284789e+03 2.569578e+02 2
1673.000000 2.000000 1.140000e+00 4.000000e-03 6.357592e-05 3.178796e-06 1.800000e+01 2.000000e+00 1.431782e+01 1.431782e+00 5.694120e+03 1.138824e+03 2
1673.000000 2.000000 1.980000e+00 4.000000e-03 1.044161e-04 5.220804e-06 2.300000e+01 2.000000e+00 1.760682e+01 1.760682e+00 1.206175e+04 2.412350e+03 2
1673.000000 2.000000 2.820000e+00 4.000000e-03 1.468641e-04 7.343207e-06 3.000000e+01 2.000000e+00 2.037155e+01 2.037155e+00 2.070496e+04 4.140992e+03 2
1673.000000 2.000000 3.660000e+00 4.000000e-03 2.553536e-04 1.276768e-05 4.300000e+01 2.000000e+00 2.280351e+01 2.280351e+00 3.177882e+04 6.355763e+03 2
1673.000000 2.000000 4.500000e+00 4.000000e-03 2.832427e-04 1.416213e-05 5.000000e+01 2.000000e+00 2.500000e+01 2.500000e+00 4.530037e+04 9.060075e+03 2
1453.000000 2.000000 4.000000e-01 4.000000e-03 2.149885e-06 1.074942e-07 2.300000e+01 2.000000e+00 8.000000e+00 8.000000e-01 1.003855e+03 2.007709e+02 3
1483.000000 2.000000 4.000000e-01 4.000000e-03 3.362778e-06 1.681389e-07 3.000000e+01 2.000000e+00 1.060435e+01 1.060435e+00 1.093009e+03 2.186018e+02 3
1513.000000 2.000000 4.000000e-01 4.000000e-03 8.710855e-06 4.355427e-07 4.200000e+01 2.000000e+00 1.325861e+01 1.325861e+00 1.185234e+03 2.370468e+02 3
1543.000000 2.000000 4.000000e-01 4.000000e-03 3.861693e-05 1.930846e-06 6.000000e+01 2.000000e+00 1.605348e+01 1.605348e+00 1.280370e+03 2.560740e+02 3
1573.000000 2.000000 4.000000e-01 4.000000e-03 1.556658e-04 7.783290e-06 7.400000e+01 2.000000e+00 1.904261e+01 1.904261e+00 1.378259e+03 2.756518e+02 3
1603.000000 2.000000 4.000000e-01 4.000000e-03 5.688397e-04 2.844199e-05 8.500000e+01 2.000000e+00 2.226428e+01 2.226428e+00 1.478744e+03 2.957488e+02 3
1473.000000 2.000000 1.000000e-01 4.000000e-03 2.880063e-06 1.440031e-07 1.500000e+01 2.000000e+00 5.000000e+00 5.000000e-01 2.903601e+02 5.807202e+01 4
1473.000000 2.000000 8.800000e-01 4.000000e-03 1.185453e-05 5.927267e-07 2.700000e+01 2.000000e+00 8.276361e+00 8.276361e-01 2.468653e+03 4.937306e+02 4
1473.000000 2.000000 1.660000e+00 4.000000e-03 1.530661e-05 7.653306e-07 3.500000e+01 2.000000e+00 1.058283e+01 1.058283e+00 5.539755e+03 1.107951e+03 4
1473.000000 2.000000 2.440000e+00 4.000000e-03 1.729776e-05 8.648878e-07 4.100000e+01 2.000000e+00 1.246974e+01 1.246974e+00 9.798268e+03 1.959654e+03 4
1473.000000 2.000000 3.220000e+00 4.000000e-03 1.748965e-05 8.744825e-07 4.600000e+01 2.000000e+00 1.410647e+01 1.410647e+00 1.537400e+04 3.074800e+03 4
1473.000000 2.000000 4.000000e+00 4.000000e-03 1.695457e-05 8.477286e-07 5.000000e+01 2.000000e+00 1.557211e+01 1.557211e+00 2.231821e+04 4.463642e+03 4
1523.000000 2.000000 2.000000e+00 4.000000e-03 2.667227e-05 1.333614e-06 2.300000e+01 2.000000e+00 1.500000e+01 1.500000e+00 8.378639e+03 1.675728e+03 5
1523.000000 2.000000 2.000000e+00 4.000000e-03 3.727977e-05 1.863989e-06 3.500000e+01 2.000000e+00 1.772170e+01 1.772170e+00 8.378639e+03 1.675728e+03 5
1523.000000 2.000000 2.000000e+00 4.000000e-03 4.820909e-05 2.410454e-06 4.300000e+01 2.000000e+00 2.007779e+01 2.007779e+00 8.378639e+03 1.675728e+03 5
1523.000000 2.000000 2.000000e+00 4.000000e-03 1.339049e-04 6.695245e-06 6.500000e+01 2.000000e+00 2.218505e+01 2.218505e+00 8.378639e+03 1.675728e+03 5
1523.000000 2.000000 2.000000e+00 4.000000e-03 2.964940e-04 1.482470e-05 8.500000e+01 2.000000e+00 2.410882e+01 2.410882e+00 8.378639e+03 1.675728e+03 5
1523.000000 2.000000 2.000000e+00 4.000000e-03 6.754395e-04 3.377198e-05 1.100000e+02 2.000000e+00 2.589004e+01 2.589004e+00 8.378639e+03 1.675728e+03 5
1553.000000 2.000000 1.000000e-01 4.000000e-03 6.788121e-07 3.394060e-08 1.400000e+01 2.000000e+00 1.200000e+01 1.200000e+00 3.492963e+02 6.985927e+01 6
1597.000000 2.000000 1.000000e-01 4.000000e-03 2.321803e-06 1.160902e-07 2.200000e+01 2.000000e+00 1.360379e+01 1.360379e+00 3.833643e+02 7.667285e+01 6
1641.000000 2.000000 1.000000e-01 4.000000e-03 6.703469e-06 3.351734e-07 2.700000e+01 2.000000e+00 1.558318e+01 1.558318e+00 4.184951e+02 8.369903e+01 6
1685.000000 2.000000 1.000000e-01 4.000000e-03 2.178047e-05 1.089024e-06 3.100000e+01 2.000000e+00 1.796224e+01 1.796224e+00 4.546049e+02 9.092098e+01 6
1729.000000 2.000000 1.000000e-01 4.000000e-03 6.289388e-05 3.144694e-06 3.400000e+01 2.000000e+00 2.076153e+01 2.076153e+00 4.916121e+02 9.832242e+01 6
1773.000000 2.000000 1.000000e-01 4.000000e-03 2.436407e-04 1.218204e-05 3.900000e+01 2.000000e+00 2.400000e+01 2.400000e+00 5.294382e+02 1.058876e+02 6
1613.000000 2.000000 1.000000e+00 4.000000e-03 1.793440e-04 8.967201e-06 1.100000e+01 2.000000e+00 6.000000e+00 6.000000e-01 4.202420e+03 8.404840e+02 7
1613.000000 2.000000 1.800000e+00 4.000000e-03 8.366102e-05 4.183051e-06 1.700000e+01 2.000000e+00 1.470519e+01 1.470519e+00 9.120190e+03 1.824038e+03 7
1613.000000 2.000000 2.600000e+00 4.000000e-03 8.149762e-05 4.074881e-06 2.100000e+01 2.000000e+00 1.991194e+01 1.991194e+00 1.582055e+04 3.164109e+03 7
1613.000000 2.000000 3.400000e+00 4.000000e-03 9.953583e-05 4.976792e-06 2.800000e+01 2.000000e+00 2.401516e+01 2.401516e+00 2.445649e+04 4.891299e+03 7
1613.000000 2.000000 4.200000e+00 4.000000e-03 9.297599e-05 4.648799e-06 3.300000e+01 2.000000e+00 2.751310e+01 2.751310e+00 3.507319e+04 7.014638e+03 7
1613.000000 2.000000 5.000000e+00 4.000000e-03 1.156240e-04 5.781202e-06 4.200000e+01 2.000000e+00 3.061394e+01 3.061394e+00 4.761572e+04 9.523145e+03 7
1516.000000 2.000000 3.000000e-01 4.000000e-03 2.198412e-06 1.099206e-07 1.900000e+01 2.000000e+00 1.100000e+01 1.100000e+00 9.000288e+02 1.800058e+02 8
1543.400000 2.000000 1.200000e+00 4.000000e-03 1.803626e-05 9.018131e-07 3.500000e+01 2.000000e+00 1.431823e+01 1.431823e+00 4.406897e+03 8.813794e+02 8
1570.800000 2.000000 2.100000e+00 4.000000e-03 4.212711e-05 2.106356e-06 4.000000e+01 2.000000e+00 1.761414e+01 1.761414e+00 1.025336e+04 2.050673e+03 8
1598.200000 2.000000 3.000000e+00 4.000000e-03 1.214843e-04 6.074214e-06 5.300000e+01 2.000000e+00 2.100177e+01 2.100177e+00 1.918347e+04 3.836694e+03 8
1625.600000 2.000000 3.900000e+00 4.000000e-03 2.308733e-04 1.154366e-05 6.100000e+01 2.000000e+00 2.454515e+01 2.454515e+00 3.179203e+04 6.358405e+03 8
1653.000000 2.000000 4.800000e+00 4.000000e-03 4.612456e-04 2.306228e-05 7.200000e+01 2.000000e+00 2.828727e+01 2.828727e+00 4.853379e+04 9.706757e+03 8
1493.000000 2.000000 2.000000e-01 4.000000e-03 1.280140e-06 6.400700e-08 1.000000e+01 2.000000e+00 9.000000e+00 9.000000e-01 5.787324e+02 1.157465e+02 9
1493.000000 2.000000 8.600000e-01 4.000000e-03 3.703098e-06 1.851549e-07 1.500000e+01 2.000000e+00 1.225111e+01 1.225111e+00 2.550084e+03 5.100168e+02 9
1493.000000 2.000000 1.520000e+00 4.000000e-03 9.175049e-06 4.587525e-07 3.000000e+01 2.000000e+00 1.480471e+01 1.480471e+00 5.210034e+03 1.042007e+03 9
1493.000000 2.000000 2.180000e+00 4.000000e-03 2.896937e-05 1.448469e-06 6.000000e+01 2.000000e+00 1.697849e+01 1.697849e+00 8.742347e+03 1.748469e+03 9
1493.000000 2.000000 2.840000e+00 4.000000e-03 6.261568e-05 3.130784e-06 9.000000e+01 2.000000e+00 1.890394e+01 1.890394e+00 1.324296e+04 2.648591e+03 9
1493.000000 2.000000 3.500000e+00 4.000000e-03 1.223242e-04 6.116210e-06 1.250000e+02 2.000000e+00 2.065064e+01 2.065064e+00 1.876289e+04 3.752578e+03 9
1553.000000 2.000000 2.500000e-01 4.000000e-03 2.840516e-06 1.420258e-07 1.300000e+01 2.000000e+00 1.200000e+01 1.200000e+00 8.270330e+02 1.654066e+02 10
1553.000000 2.000000 1.000000e+00 4.000000e-03 1.171450e-05 5.857251e-07 2.400000e+01 2.000000e+00 1.605238e+01 1.605238e+00 3.605689e+03 7.211378e+02 10
1553.000000 2.000000 1.750000e+00 4.000000e-03 2.048495e-05 1.024247e-06 3.100000e+01 2.000000e+00 1.927065e+01 1.927065e+00 7.504935e+03 1.500987e+03 10
1553.000000 2.000000 2.500000e+00 4.000000e-03 9.444024e-05 4.722012e-06 6.300000e+01 2.000000e+00 2.202356e+01 2.202356e+00 1.276480e+04 2.552961e+03 10
1553.000000 2.000000 3.250000e+00 4.000000e-03 1.812189e-04 9.060943e-06 8.800000e+01 2.000000e+00 2.446868e+01 2.446868e+00 1.950892e+04 3.901784e+03 10
1553.000000 2.000000 4.000000e+00 4.000000e-03 6.692042e-04 3.346021e-05 1.500000e+02 2.000000e+00 2.669073e+01 2.669073e+00 2.778411e+04 5.556821e+03 10
1433.000000 2.000000 5.000000e-01 4.000000e-03 1.382196e-05 6.910978e-07 1.000000e+01 2.000000e+00 2.000000e+00 2.000000e-01 1.182341e+03 2.364683e+02 11
1433.000000 2.000000 1.600000e+00 4.000000e-03 4.624630e-06 2.312315e-07 1.200000e+01 2.000000e+00 5.848618e+00 5.848618e-01 4.641172e+03 9.282343e+02 11
1433.000000 2.000000 2.700000e+00 4.000000e-03 4.285108e-06 2.142554e-07 1.500000e+01 2.000000e+00 8.025750e+00 8.025750e-01 1.017198e+04 2.034396e+03 11
1433.000000 2.000000 3.800000e+00 4.000000e-03 3.993117e-06 1.996559e-07 1.800000e+01 2.000000e+00 9.727229e+00 9.727229e-01 1.809547e+04 3.619095e+03 11
1433.000000 2.000000 4.900000e+00 4.000000e-03 3.249588e-06 1.624794e-07 2.000000e+01 2.000000e+00 1.117253e+01 1.117253e+00 2.844571e+04 5.689142e+03 11
1433.000000 2.000000 6.000000e+00 4.000000e-03 3.157839e-06 1.578919e-07 2.500000e+01 2.000000e+00 1.245117e+01 1.245117e+00 4.099759e+04 8.199518e+03 11
1673.000000 2.000000 5.000000e-01 4.000000e-03 9.012107e-04 4.506054e-05 1.000000e+01 2.000000e+00 2.000000e+00 2.000000e-01 2.181025e+03 4.362050e+02 12
1673.000000 2.000000 1.600000e+00 4.000000e-03 2.676434e-04 1.338217e-05 2.000000e+01 2.000000e+00 9.121403e+00 9.121403e-01 8.914125e+03 1.782825e+03 12
1673.000000 2.000000 2.700000e+00 4.000000e-03 3.578489e-04 1.789244e-05 3.000000e+01 2.000000e+00 1.274363e+01 1.274363e+00 1.932346e+04 3.864693e+03 12
1673.000000 2.000000 3.800000e+00 4.000000e-03 1.048069e-03 5.240344e-05 6.000000e+01 2.000000e+00 1.554349e+01 1.554349e+00 3.386390e+04 6.772781e+03 12
