1523.000000 2.000000 1.000000e-01 4.000000e-03 3.648749e-06 1.824374e-07 4.000000e+00 2.000000e+00 5.000000e+00 5.000000e-01 1
1523.000000 2.000000 1.000000e-01 4.000000e-03 3.740013e-06 1.870006e-07 7.000000e+00 2.000000e+00 6.599540e+00 6.599540e-01 1
1523.000000 2.000000 1.000000e-01 4.000000e-03 5.041458e-06 2.520729e-07 1.300000e+01 2.000000e+00 7.880853e+00 7.880853e-01 1
1523.000000 2.000000 1.000000e-01 4.000000e-03 4.693379e-06 2.346690e-07 1.500000e+01 2.000000e+00 8.981190e+00 8.981190e-01 1
1523.000000 2.000000 1.000000e-01 4.000000e-03 4.911087e-06 2.455544e-07 1.900000e+01 2.000000e+00 9.960707e+00 9.960707e-01 1
1523.000000 2.000000 1.000000e-01 4.000000e-03 4.058117e-06 2.029059e-07 2.000000e+01 2.000000e+00 1.085217e+01 1.085217e+00 1
1523.000000 2.000000 1.000000e-01 4.000000e-03 4.904992e-06 2.452496e-07 2.500000e+01 2.000000e+00 1.167577e+01 1.167577e+00 1
1523.000000 2.000000 1.000000e-01 4.000000e-03 6.556091e-06 3.278046e-07 3.500000e+01 2.000000e+00 1.244498e+01 1.244498e+00 1
1523.000000 2.000000 1.000000e-01 4.000000e-03 1.317919e-05 6.589594e-07 5.000000e+00 2.000000e+00 3.000000e+00 3.000000e-01 2
1523.000000 2.000000 1.000000e-01 4.000000e-03 4.256060e-06 2.128030e-07 8.000000e+00 2.000000e+00 6.790276e+00 6.790276e-01 2
1523.000000 2.000000 1.000000e-01 4.000000e-03 2.772397e-06 1.386198e-07 1.000000e+01 2.000000e+00 9.122263e+00 9.122263e-01 2
1523.000000 2.000000 1.000000e-01 4.000000e-03 2.386394e-06 1.193197e-07 1.200000e+01 2.000000e+00 1.096921e+01 1.096921e+00 2
1523.000000 2.000000 1.000000e-01 4.000000e-03 2.604097e-06 1.302048e-07 1.600000e+01 2.000000e+00 1.254717e+01 1.254717e+00 2
1523.000000 2.000000 1.000000e-01 4.000000e-03 2.536094e-06 1.268047e-07 1.900000e+01 2.000000e+00 1.394773e+01 1.394773e+00 2
1523.000000 2.000000 1.000000e-01 4.000000e-03 2.734387e-06 1.367193e-07 2.300000e+01 2.000000e+00 1.521996e+01 1.521996e+00 2
1523.000000 2.000000 1.000000e-01 4.000000e-03 2.982065e-06 1.491033e-07 2.800000e+01 2.000000e+00 1.639375e+01 1.639375e+00 2
1523.000000 2.000000 1.000000e-01 4.000000e-03 5.097655e-05 2.548828e-06 9.000000e+00 2.000000e+00 2.000000e+00 2.000000e-01 3
1523.000000 2.000000 1.000000e-01 4.000000e-03 1.201802e-05 6.009009e-07 1.100000e+01 2.000000e+00 4.749097e+00 4.749097e-01 3
1523.000000 2.000000 1.000000e-01 4.000000e-03 8.500638e-06 4.250319e-07 1.400000e+01 2.000000e+00 6.411540e+00 6.411540e-01 3
1523.000000 2.000000 1.000000e-01 4.000000e-03 8.275983e-06 4.137991e-07 2.000000e+01 2.000000e+00 7.724103e+00 7.724103e-01 3
1523.000000 2.000000 1.000000e-01 4.000000e-03 8.124775e-06 4.062388e-07 2.500000e+01 2.000000e+00 8.843963e+00 8.843963e-01 3
1523.000000 2.000000 1.000000e-01 4.000000e-03 8.124345e-06 4.062173e-07 3.000000e+01 2.000000e+00 9.837155e+00 9.837155e-01 3
1523.000000 2.000000 1.000000e-01 4.000000e-03 8.023096e-06 4.011548e-07 3.500000e+01 2.000000e+00 1.073888e+01 1.073888e+00 3
1523.000000 2.000000 1.000000e-01 4.000000e-03 8.574122e-06 4.287061e-07 4.000000e+01 2.000000e+00 1.157054e+01 1.157054e+00 3
